,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
20140117,28028.234,26278.68,25930.703,25624.429,25846.991,27017.347,31928.456,37831.809,41872.148,43538.416,43295.495,42767.842,39808.926,38886.474,40088.383,40491.618,41167.589,44516.892,43907.307,42422.672,39669.701,37043.434,33186.846,30281.435
20140118,28173.102,26337.598,25503.475,25003.573,24844.987,25498.818,27661.697,31423.358,33573.859,35783.725,35643.719,34879.812,33467.849,31684.223,31170.576,30762.274,32108.235,36221.673,37048.86,37075.109,34951.962,32580.58,29549.02,27562.934
20140119,25734.937,24079.731,23344.421,22934.181,22697.222,23071.434,23959.947,25371.856,26840.896,29028.049,30191.063,30707.166,30124.934,28370.189,27988.301,28082.063,28578.234,31928.08,33154.751,33615.897,32743.96,31256.285,28578.827,26343.016
20140120,24642.081,23186.053,22633.725,22305.989,22661.834,24389.668,29667.092,36331.668,40932.056,42517.697,42595.388,42250.015,39759.871,39261.205,40434.39,40885.819,41888.594,44303.444,43503.208,42345.725,40165.702,37458.682,33083.163,29996.907
20140121,27367.364,26133.502,25662.348,25319.204,25403.018,26747.405,31666.493,37537.028,42004.718,43189.38,43537.65,42778.461,39842.072,39419.906,40554.64,40521.384,41213.841,43921.732,43192.188,42120.035,39594.645,36907.97,32666.67,29756.494
20140122,26647.512,25697.717,25072.544,25303.572,25428.693,26758.44,30906.715,37613.096,41425.042,43221.259,43571.443,43259.901,40455.531,39595.108,40790.207,41041.884,41862.072,44881.019,44689.262,43082.381,40372.12,37445.76,33660.309,30831.836
20140123,27211.292,25879.949,25367.063,25170.01,25270.005,26583.835,31014.187,37890.894,41950.119,43665.439,43736.165,43497.306,40510.032,39765.893,40824.446,41236.977,42000.694,44103.582,44139.174,42652.007,40410.778,37791.551,33725.283,30764.982
20140124,27945.349,26502.299,25817.363,25620.072,25849.506,27243.746,31675.621,37790.899,41757.628,43628.106,43782.34,43260.198,40623.699,39930.224,40627.965,40830.163,41772.354,44530.248,44945.226,43097.391,40163.048,37515.358,33525.793,30696.19
20140125,27925.832,26556.535,26150.323,25617.198,25329.174,25810.507,27791.349,31410.636,33394.59,35912.987,35703.549,34798.225,32946.977,31360.852,30867.994,31147.651,32345.831,35939.781,38023.807,37883.79,35347.487,32882.998,30291.358,27909.878
20140126,25979.855,24299.161,23581.927,22914.618,22803.475,23140.136,24088.355,25086.777,26406.295,28782.445,29703.954,30111.848,29876.304,28116.158,27707.1,27889.699,28747.475,32081.497,34510.324,35235.488,33967.204,32479.522,29899.544,27666.711
20140127,25063.622,23719.683,23093.926,23191.875,23447.606,24737.84,29828.539,36547.209,41105.525,43045.778,43055.28,42691.604,40181.04,39778.001,41255.009,41605.855,42666.702,44514.997,44282.38,42990.977,40592.97,37652.782,33946.604,30966.154
20140128,27950.835,26179.732,25516.149,25054.901,25062.725,26690.169,31260.701,37846.099,42086.171,43733.131,43466.841,43172.729,40298.288,39850.142,40858.535,41520.037,42981.701,45490.667,45502.458,43974.677,41236.129,38253.643,34069.051,31119.452
20140129,28127.169,26566.811,25792.652,25571.092,25792.884,27366.696,31850.212,38410.697,42282.426,43691.397,43941.202,43434.109,40489.595,39894.524,41116.957,41667.56,42993.538,45036.689,45116.628,43726.348,41114.022,38130.525,33982.945,30782.955
20140130,28091.214,27025.096,26225.494,26128.329,26428.743,27918.962,32313.677,38754.098,42460.875,43800.488,43372.597,43184.491,40382.547,39636.105,40950.992,41551.498,42579.495,44818.938,45142.779,43676.704,40880.884,37752.676,33603.457,30563.719
20140131,28230.236,26839.309,25741.744,25467.984,25703.33,27359.594,31967.036,38246.476,42087.78,43302.684,42799.725,42196.875,39411.185,38639.107,39575.949,40248.072,41147.969,43992.282,44483.901,43073.805,39626.381,36591.544,32778.237,30011.463
20140201,27462.303,26119.829,24981.579,24524.179,24478.785,25220.084,27266.373,30757.914,33450.841,35186.459,34935.279,34119.207,32466.308,30961.3,30814.869,31044.672,31480.741,34115.093,37270.98,37706.128,34763.573,32243.534,29643.947,27522.203
20140202,25708.805,24274.763,23151.358,22835.269,22709.406,23075.073,24167.95,25069.398,26935.556,28897.779,29644.37,29981.853,29531.049,28289.904,27898.48,28045.34,28045.39,30533.565,33647.801,34353.08,33125.86,31747.653,29049.598,26626.751
20140203,24333.109,23197.218,22405.838,22294.472,22790.041,24898.786,29696.926,35782.824,40686.648,42610.659,42053.099,41534.165,39183.675,39079.638,40166.014,40851.173,41566.433,42548.856,44099.659,42813.374,39988.531,37039.573,33072.077,29806.731
20140204,27364.754,25950.868,24852.58,24817.124,25013.492,26483.579,31231.99,37414.336,42078.977,43694.616,43553.974,42845.137,40517.91,40138.662,41126.733,41843.373,42388.518,43409.996,45061.214,43823.195,40478.631,37710.052,33645.218,30246.538
20140205,27850.797,26535.006,25409.557,25186.229,25446.072,26824.035,31494.449,37546.972,42685.539,44666.444,43896.975,43199.262,40544.69,39750.311,40608.469,41270.387,41874.538,43662.354,45479.102,44181.808,40940.106,37550.986,33599.894,30355.191
20140206,28351.593,26685.713,25671.83,25401.876,25737.27,26998.733,31526.872,36951.15,42201.96,43441.171,43614.077,42650.402,39736.395,39015.529,39827.03,40461.143,40861.891,42242.004,43646.939,42512.037,39624.668,36571.594,32813.945,29765.811
20140207,28141.175,26592.054,25476.353,25218.74,25500.887,26802.636,31333.241,37243.902,41586.768,42868.687,42842.07,42163.129,39439.768,38856.229,39592.231,40389.237,40775.51,42715.629,44105.562,43038.999,40077.739,37022.491,33484.747,30629.077
20140208,28000.644,26563.62,25362.202,24924.136,24974.623,25282.636,27242.515,30765.625,33314.057,35078.722,35042.621,34109.598,32346.99,30847.914,30495.342,30912.245,31449.278,34343.598,37999.225,37901.755,35024.906,32594.44,30019.197,27791.292
20140209,26281.699,24744.998,23579.977,22997.799,22936.617,23191.777,24157.656,24986.102,26722.804,28128.429,29104.638,29341.654,28916.383,27454.398,27065.303,27095.153,27236.986,30094.992,33710.103,34011.664,32960.15,31195.814,28826.878,26921.759
20140210,25109.104,23143.346,22414.671,22291.418,22811.822,24326.973,29413.737,35389.197,39829.618,41552.782,41777.426,41346.237,39008.422,38790.609,39701.25,40503.899,41032.5,42115.283,43986.428,42435.823,40040.789,36917.3,32995.305,30340.343
20140211,27540.258,26010.854,25184.644,25089.521,25250.211,26368.43,30666.794,36170.58,40671.718,42288.868,42260.176,41504.556,38887.514,38390.759,38943.511,39780.738,40543.259,41528.779,43629.898,42360.371,39637.721,36453.644,32714.471,29829.911
20140212,27950.22,26332.815,25718.074,25494.647,25644.348,27254.219,31416.245,36877.604,41412.177,42901.772,42651.648,42268.258,39601.875,39103.663,39956.002,40503.35,41224.283,42389.473,45112.813,43361.216,40434.042,37630.108,33802.733,30615.674
20140213,27972.188,26389.816,25728.036,25295.3,25462.372,27208.566,31540.069,37123.153,41542.707,42905.708,42725.19,41880.459,38973.015,38346.2,39280.237,40343.199,41170.594,42091.369,44711.639,43209.727,40472.586,37791.4,34062.312,30986.426
20140214,28440.538,27174.591,26594.007,26219.666,26532.432,28017.182,32047.83,37160.004,41612.276,42493.727,41920.314,40789.913,38181.511,37521.84,38059.806,39007.262,39227.063,40381.164,43749.112,41973.011,39806.503,37114.336,33482.872,30574.131
20140215,27837.949,26231.356,25391.619,24920.328,24698.869,25438.118,27418.52,30415.856,33060.745,34332.103,34225.037,33174.575,31365.309,30028.158,29639.249,29987.15,30554.924,32778.451,36996.093,36838.577,34882.028,32307.02,29944.872,27579.606
20140216,25338.559,23699.01,22983.632,22558.868,22468.954,22899.666,23654.763,24527.325,25927.666,27409.209,28361.144,28664.526,28311.47,27199.176,26781.758,26657.711,26500.864,28837.396,32380.96,33345.281,32534.055,31158.615,28724.908,26639.582
20140217,24102.284,22591.475,22039.553,22065.535,22603.641,24370.257,29299.235,35070.711,39588.273,40697.935,40583.551,39826.32,37745.831,37329.452,38297.544,39336.168,39805.811,41020.872,43158.668,42053.942,39654.745,37181.946,33414.029,30305.935
20140218,27565.156,26000.776,25386.211,25042.536,25127.893,26570.779,30730.514,36666.072,40746.435,41628.431,41194.016,40548.157,38051.327,37435.94,38815.814,39554.372,40246.198,41444.427,44214.069,43303.978,40430.069,37404.013,33575.283,30535.836
20140219,27666.759,26053.037,25277.983,24919.43,25042.708,26717.551,30961.737,36834.635,41059.406,41869.771,41448.644,40915.466,38552.655,37985.931,38870.403,39511.563,39837.856,40774.24,43829.112,42765.901,40083.514,37053.912,33294.352,30107.382
20140220,27633.794,26201.057,25212.643,24767.696,25100.167,26525.412,30708.721,36542.721,40734.968,41903.052,41260.911,40888.154,38369.874,37723.184,38418.19,39180.908,39452.381,39707.538,43240.033,42491.421,40069.638,36712.289,32941.793,29818.598
20140221,27266.259,25771.054,24692.64,24391.354,24603.996,26388.384,30542.178,35792.451,40350.77,41911.977,41169.42,40801.36,38709.469,37882.391,38565.965,38955.659,39689.79,40330.345,42947.748,42116.472,39333.207,36118.785,32608.729,29602.305
20140222,27212.219,25916.887,24872.121,24509.024,24578.722,25280.666,27496.735,30122.677,32674.496,34488.077,34070.641,33598.739,32337.785,30835.746,30511.886,30698.618,31281.89,33024.081,36805.147,37504.983,34692.727,31826.517,29101.009,26666.963
20140223,25268.628,23630.099,22410.678,21932.48,21975.615,22448.245,23381.152,23957.121,25868.321,27600.125,28360.802,28634.892,28409.648,27169.399,26736.919,26614.375,27005.025,29360.957,32922.263,34292.361,32863.192,30882.893,28382.474,26309.501
20140224,23739.782,22483.79,21852.953,21645.187,22146.996,23808.469,28827.45,34137.018,39529.953,40635.458,40374.5,39680.492,37567.873,37389.83,38504.708,38853.168,39872.575,40713.887,43032.233,42230.698,39784.725,36853.232,32892.881,29467.177
20140225,27135.774,25649.685,24856.367,24524.144,24808.913,26408.816,30836.017,36116.109,41098.859,42286.195,41537.833,40900.817,38535.907,38015.139,39030.749,39703.563,40179.827,40782.832,43628.502,43193.639,40105.128,36985.899,33005.163,29887.822
20140226,27422.832,25931.464,25363.863,25244.38,25209.052,27062.314,31821.29,36786.589,41454.518,42428.6,41948.272,41433.24,39039.479,38583.821,39423.162,40190.673,40400.848,40860.596,44450.715,43357.747,40433.832,37695.055,33729.152,30033.162
20140227,27488.058,25724.985,24959.237,24942.907,25497.961,27122.463,31992.759,36366.23,41197.198,41950.811,41035.081,40432.037,38019.356,37486.267,38340.651,38733.6,39390.302,39691.291,43645.954,43010.427,39705.643,37208.233,33331.323,29963.759
20140228,27647.655,25794.574,25151.252,25125.653,25503.593,26815.454,31632.026,36313.515,40243.915,41245.052,40758.87,40216.758,37981.968,37422.241,38257.273,38489.959,39277.228,39472.154,43039.526,42397.224,39199.927,36828.34,32796.109,29626.472
20140301,26744.51,25152.046,24285.838,23866.675,23896.3,24352.211,26486.627,29490.989,31622.542,33453.802,33260.355,32773.677,31280.897,29731.748,29340.821,29506.089,30068.637,31351.557,35412.4,37093.423,34188.458,31807.961,29323.866,26732.453
20140302,25432.549,23620.05,22514.355,22116.869,22054.218,22268.573,23151.987,23989.902,25347.454,26909.887,27466.576,27631.647,27221.045,25931.586,25518.287,25474.354,25824.061,27350.127,31804.765,33778.282,32924.799,31478.409,28900.599,26384.039
20140303,23909.41,22275.904,21713.937,21703.86,22131.314,23901.949,29040.993,34561.884,38702.073,39896.63,39695.193,39229.1,37203.575,37076.531,38266.244,38669.569,39233.887,38959.452,41811.696,41795.107,39570.603,36874.984,33010.315,29714.817
20140304,27205.513,25547.259,24838.192,24877.784,25281.656,26575.292,30592.272,35765.143,40251.436,41806.341,41711.16,41194.895,39033.181,38803.013,40095.305,40611.584,40838.106,40217.829,42782.62,42709.071,39937.289,37052.165,33283.618,30277.486
20140305,27318.487,25758.845,25008.744,24694.939,25180.656,26507.784,30316.326,35613.81,39683.984,41132.64,41278.755,40737.826,38159.569,37801.298,39278.903,40059.896,40412.178,39565.072,42331.439,42689.33,39793.155,37009.844,33006.897,29972.073
20140306,27746.037,25960.147,25564.228,25184.166,25627.679,26883.813,30853.875,35833.399,39771.301,41275.986,40961.649,40196.194,37930.833,37867.731,38676.103,38993.877,39399.779,39364.228,42316.603,42687.726,39756.357,36872.296,33236.012,30491.397
20140307,28239.33,26574.49,25939.207,25590.673,25770.561,27073.099,30774.405,35770.579,39814.669,41077.248,40564.663,39934.283,37527.827,37135.313,37940.961,37977.089,38678.422,38925.949,42280.978,42379.125,39523.567,37018.201,33089.401,30291.865
20140308,28138.133,26650.206,25929.74,25459.492,25398.033,25824.965,27233.04,29981.398,32451.864,33668.174,33441.301,32861.158,31354.175,30135.92,29664.904,29560.962,30106.075,31540.126,36046.378,38226.638,35993.546,32834.912,29914.442,27498.877
20140309,25393.203,23590.944,22600.484,22297.312,22319.749,22725.7,23321.228,24273.938,26124.268,27818.721,28378.244,28503.973,28264.518,26742.677,26247.766,26315.607,26326.23,27274.722,32249.143,34178.507,33521.06,31972.53,28826.29,26171.069
20140310,24020.432,22689.373,22126.653,21921.187,22479.354,24201.313,28825.452,33828.933,38024.905,39095.469,38786.391,38332.442,36198.74,36073.82,37063.786,37653.993,38463.827,38657.627,42352.133,42616.393,40676.478,37765.659,33099.655,29613.008
20140311,27207.336,25484.889,24799.703,24474.921,24637.091,26089.034,29458.825,34882.552,39175.925,39978.872,39918.745,39319.669,36897.187,36756.49,37845.619,38111.507,38851.761,39097.635,42373.433,42829.369,40438.628,37860.07,33097.609,29801.969
20140312,27212.118,25675.778,24991.625,24642.583,25135.357,26493.271,29990.758,35514.104,40123.699,40766.822,40041.358,39663.111,37510.135,37168.271,38028.155,38183.929,38897.067,38621.772,40648.629,40974.058,39141.896,36886.359,32802.68,29356.96
20140313,27262.392,25716.088,25026.045,25077.861,25644.483,26990.75,30605.618,36070.041,40085.593,41402.378,40947.696,40320.5,37978.749,37741.616,38347.24,38584.239,39142.932,38753.32,41100.881,41727.119,39527.009,36769.05,32884.775,29515.627
20140314,27347.575,25937.843,25217.336,24927.521,25476.907,26632.121,29968.14,35201.521,39118.298,40013.843,39843.257,38984.358,36973.598,36491.808,37025.467,37077.897,37722.509,37540.654,40506.579,41374.461,39086.918,36252.11,32152.254,29062.779
20140315,27333.623,25475.002,24641.479,24354.334,24321.094,24810.967,26054.366,28748.013,31424.091,32483.241,31936.094,31528.005,30246.506,29337.084,28517.432,28246.282,28978.171,29561.706,33771.951,36186.631,34356.602,31386.566,29318.655,26749.568
20140316,25084.907,23009.339,21837.294,21547.446,21459.727,21715.896,21939.396,23192.968,25211.466,26751.156,27720.82,28146.046,28049.736,26623.086,26084.304,25890.902,25511.98,26587.615,29530.364,31798.544,32033.26,30333.585,27976.31,25779.847
20140317,23855.274,22078.26,21611.722,21654.8,22025.964,23903.353,27825.345,33577.78,37705.246,38754.147,38873.298,38692.486,36964.74,36913.694,37433.31,37736.795,38465.005,37601.115,39684.808,40655.37,39244.458,36073.88,32182.098,29107.917
20140318,27040.856,25531.66,24812.388,24539.499,24981.908,26268.876,29312.944,34704.95,38953.223,39828.724,39362.23,39126.015,37178.325,37016.782,37862.022,37783.137,38168.547,37385.725,40007.876,41746.105,39390,36229.177,32722.095,29584.114
20140319,27802.962,26083.507,25340.938,25322.557,25604.628,26896.027,30103.179,35225.661,39395.063,40368.419,39492.7,39041.009,37061.58,36790.828,37889.57,37481.592,38251.137,37637.764,39554.875,40956.39,38772.547,36315.905,32435.431,29566.913
20140320,27434.732,25731.84,25341.553,25065.755,25287.035,26485.948,29740.681,34684.921,39020.866,39822.05,39220.078,38908.499,36796.158,36457.323,37338.445,37557.279,37712.644,37394.469,39477.372,41554.692,39052.536,36057.325,32885.774,30029.854
20140321,27581.051,26003.188,25085.014,24946.898,25085.196,26326.326,29236.273,34678.129,38783.1,39328.498,38773.551,38377.999,36770.898,36313.824,36887.351,37168.523,36792.011,36942.19,38417.837,40712.024,38643.485,35735.122,32760.458,29885.35
20140322,27583.577,25897.47,24875.178,24686.849,24558.349,25030.094,26003.958,29571.47,31735.773,33121.905,33101.467,32481.462,31674.3,30372.035,29884.187,29302.249,29622.259,30663.425,33340.177,36411.567,34563.132,31423.015,29020.46,26937.665
20140323,24975.68,23114.807,22208.324,22012.931,22186.998,22080.517,22097.357,23885.907,25240.844,27187.361,27985.036,28427.807,27874.007,26725.934,26462.436,26326.702,25952.859,26771.536,29552.289,32672.342,32348.064,30546.252,28368.098,25906.029
20140324,24090.342,22579.767,22005.139,22189.331,22577.839,24170.015,27995.939,34157.993,38756.335,39930.347,39946.709,39397.92,37252.43,37349.823,38069.108,38701.69,38691.053,38582.264,39775.592,41524.425,39684.786,36709.749,32569.975,29249.843
20140325,27085.62,25447.15,24488.046,24434.009,24608.903,26018.068,28983.346,35077.332,39873.911,40573.502,40211.73,39824.901,37476.948,37159.613,38340.323,38682.465,39467.857,39217.087,40675.548,42700.204,40485.963,37382.741,32989.216,29881.037
20140326,27621.573,25991.818,25248.214,25034.032,25175.071,26385.952,29375.512,35155.922,39834.891,41020.724,40942.117,40693.898,38501.363,37722.272,38601.187,39012.143,39439.705,39137.167,40983.144,42153.049,39712.734,36421.59,33139.065,30094.808
20140327,27523.498,25829.276,25100.118,24667.571,25073.263,26482.959,29656.948,35037.328,39699.421,40572.514,40591.402,40417.525,38425.684,37857.423,38614.205,38855.803,39340.068,38577.291,40431.206,42044.356,39300.171,36178.325,32594.786,29974.33
20140328,27825.937,26100.173,25302.61,24908.43,25067.578,26419.988,29052.266,34222.279,38306.379,39796.277,39444.087,39398.979,37189.615,36560.298,37263.99,37433.642,38434.588,37747.938,39339.975,40973.501,38293.839,35016.581,31818.089,29684.23
